user_id,amount,balance,timestamp,txn_type,merchant,location,channel,device_id,txn_status
user_51,7371.06,50266.23,2025-06-26 09:56:38,credit,Perez-Allen,Jeremybury,ATM,device_953,success
user_51,5417.24,33495.01000000001,2025-06-26 11:25:33,debit,"Leonard, Richards and Lopez",Port Hunterview,POS,device_164,success
user_51,9193.24,12580.190000000002,2025-06-26 12:39:24,credit,Henson-Bishop,South David,online,device_495,success
user_51,5721.06,30799.930000000008,2025-06-26 15:46:09,credit,"Potts, Salazar and Lindsey",West Christopher,online,device_531,success
user_51,9791.53,0.0,2025-06-26 21:24:40,debit,Hamilton-Smith,North Jamesmouth,ATM,device_717,success
user_51,2901.78,12032.42,2025-06-27 02:56:02,debit,Gonzalez Ltd,Rosalesmouth,POS,device_506,success
user_51,4979.55,18321.640000000018,2025-06-27 12:45:43,debit,"Hopkins, Tran and Thomas",Payneborough,POS,device_939,success
user_51,4467.12,16499.54,2025-06-28 00:22:59,credit,"Berg, Rivera and Wright",East Mary,online,device_794,success
user_51,1304.24,14073.21000000002,2025-06-28 06:10:21,debit,Lozano Ltd,Port Emily,online,device_5,fail
user_51,4204.36,0.0,2025-06-28 07:25:20,debit,Jimenez-Moss,Estradabury,online,device_955,success
user_51,9235.04,0.0,2025-06-28 17:48:55,debit,Kelly LLC,Strongshire,online,device_84,fail
user_51,2747.24,61743.35,2025-06-28 18:03:02,debit,Lozano-Holmes,Hughesville,ATM,device_117,success
user_51,172.96,18148.68000000002,2025-06-28 20:19:24,debit,Dyer-Parker,New Terrimouth,online,device_261,success
user_51,6614.72,52785.240000000005,2025-06-29 06:58:02,credit,"Drake, Thompson and Orozco",Lake Aaron,ATM,device_189,success
user_51,5799.91,45029.93000000001,2025-06-29 10:03:58,debit,Nelson LLC,East David,POS,device_197,fail
user_51,4754.31,4569.11,2025-06-29 12:47:42,debit,"Green, Collins and Maxwell",Riveramouth,POS,device_12,success
user_51,2216.39,8878.850000000022,2025-06-29 14:10:21,debit,Becker-Mcdonald,Sanchezstad,online,device_210,success
user_51,6912.57,27299.530000000006,2025-06-29 15:04:09,debit,Cuevas PLC,Clarkstad,POS,device_364,success
user_51,3386.09,3386.09,2025-06-29 18:00:58,credit,Stone-Mccoy,Conwayborough,ATM,device_347,success
user_51,2716.45,5684.550000000002,2025-06-29 21:39:16,credit,Becker and Sons,New Michellebury,online,device_995,success
user_51,4695.92,57481.16,2025-06-30 04:43:10,credit,Myers-Scott,Jordantown,online,device_78,success
user_51,3307.34,15377.450000000019,2025-06-30 11:32:13,debit,Davis PLC,New Elizabethshire,ATM,device_87,success
user_51,6069.93,0.0,2025-06-30 14:19:44,debit,Medina and Sons,Lake John,ATM,device_814,success
user_51,6823.46,0.0,2025-06-30 21:23:44,debit,"Porter, Rosario and King",Adamsshire,POS,device_388,success
user_51,1645.17,0.0,2025-07-01 06:20:21,debit,Palmer-Roberts,Christineville,online,device_527,success
user_51,1050.02,8071.049999999999,2025-07-01 13:32:45,credit,Johnson Group,Brendahaven,ATM,device_342,reversed
user_51,9722.41,0.0,2025-07-01 20:16:12,debit,Gardner-Long,New Jeremyview,ATM,device_456,success
user_51,1908.85,50829.840000000004,2025-07-01 20:28:10,debit,Marks PLC,East Kristen,online,device_412,success
user_51,7715.42,46520.920000000006,2025-07-02 03:07:47,credit,"Jackson, Green and Gibson",West Patrickchester,ATM,device_335,success
user_51,6229.79,0.0,2025-07-03 01:37:47,debit,Long-Martin,Marybury,online,device_532,success
user_51,6680.73,9323.42,2025-07-03 02:56:51,credit,Small LLC,New Jessica,online,device_663,success
user_51,2602.89,35906.48000000001,2025-07-03 11:46:39,credit,"Garcia, Henson and Scott",New Stacytown,online,device_170,reversed
user_51,5310.49,38805.50000000001,2025-07-03 11:52:02,credit,Hernandez LLC,East Jessicaville,ATM,device_179,success
user_51,8216.64,8216.64,2025-07-03 16:23:09,credit,"Johnson, Jimenez and Medina",Tonyborough,ATM,device_972,success
user_51,6242.73,16176.33,2025-07-04 00:04:25,credit,Peters-Ellison,West Ashleyside,ATM,device_928,success
user_51,4376.05,13566.810000000023,2025-07-04 12:31:37,credit,Payne LLC,Davilafurt,ATM,device_393,success
user_51,799.68,55212.729999999996,2025-07-04 16:01:47,debit,Massey-Baker,North Deborah,POS,device_483,success
user_51,71.71,57409.450000000004,2025-07-05 02:45:42,debit,"Stone, Lopez and Moore",Lake Beth,ATM,device_615,fail
user_51,3949.54,49580.37,2025-07-05 08:25:04,debit,Smith Group,South Lindaburgh,ATM,device_34,success
user_51,8077.63,38662.04000000001,2025-07-05 09:01:08,credit,Moses-Liu,South Josephtown,POS,device_600,success
user_51,3151.99,3151.99,2025-07-05 11:48:40,credit,"Reyes, Richardson and Brewer",Jenniferfurt,online,device_780,success
user_51,1879.29,14934.2,2025-07-05 16:17:23,credit,Fox-Richardson,Ianfurt,POS,device_282,fail
user_51,8414.69,41165.68,2025-07-06 01:43:15,debit,Wilson Inc,New Lawrence,ATM,device_123,success
user_51,5362.78,9518.779999999999,2025-07-07 01:41:47,debit,"Rodriguez, Wright and Khan",Michaelfurt,online,device_486,success
user_51,173.85,173.85,2025-07-07 15:00:04,credit,"Floyd, Meyers and Smith",Michelleville,POS,device_162,success
user_51,1294.77,14881.56,2025-07-07 16:16:43,debit,Thomas-Reed,New Veronica,ATM,device_878,success
user_51,536.11,18684.79000000002,2025-07-08 00:25:00,credit,Obrien Ltd,South Willie,ATM,device_833,success
user_51,9865.13,6634.410000000002,2025-07-08 00:51:30,debit,"Guzman, Wilson and James",Lesterchester,ATM,device_858,success
user_51,7212.35,7984.17,2025-07-08 03:39:10,credit,Rogers and Sons,Timothytown,online,device_611,success
user_51,6374.25,34791.43,2025-07-08 08:53:53,debit,Hudson-Garcia,Hernandezstad,POS,device_200,success
user_51,9083.44,771.8199999999997,2025-07-08 11:22:32,debit,Garcia-Vasquez,Brandyport,POS,device_500,success
user_510,2755.1,6414.08,2025-06-08 21:58:59,credit,"Jones, Kirk and Navarro",Elizabethhaven,POS,device_775,success
user_510,613.56,31579.84,2025-06-09 00:23:43,credit,"Contreras, Levy and Delacruz",Rodrigueztown,online,device_178,success
user_510,3374.69,22997.34,2025-06-09 01:44:57,credit,Allen-Davis,East Lisamouth,ATM,device_477,success
user_510,8528.74,90761.90999999999,2025-06-09 08:37:07,debit,Strong Ltd,Jameston,online,device_268,success
user_510,3975.34,35555.18,2025-06-09 11:04:25,credit,Scott-Gates,Kellyville,ATM,device_451,success
user_510,8533.23,103509.81999999998,2025-06-09 19:19:05,debit,Dodson-Webster,East Daniellechester,online,device_583,fail
user_510,9525.49,13471.85,2025-06-09 20:01:26,debit,"Brooks, Taylor and Hampton",East Briannatown,ATM,device_199,success
user_510,9900.42,17364.739999999998,2025-06-10 02:05:07,credit,Nelson Ltd,East Patricia,POS,device_849,success
user_510,4490.87,16192.569999999996,2025-06-10 02:49:17,debit,"Garcia, Taylor and Simmons",New Matthewhaven,ATM,device_823,success
user_510,7319.95,23512.519999999997,2025-06-10 08:21:33,credit,Willis-Jones,North Joshua,online,device_531,success
user_510,1615.31,67932.72,2025-06-10 11:48:35,debit,Gallagher-Smith,Irwinville,POS,device_739,fail
user_510,2111.76,30966.28,2025-06-10 12:47:31,debit,Logan and Sons,South Daniellefurt,POS,device_688,fail
user_510,1694.77,51949.23,2025-06-11 10:30:46,debit,"Lane, Stevens and Romero",West Cody,online,device_842,success
user_510,1549.61,11896.05,2025-06-11 15:10:39,debit,Patterson-Evans,Cookchester,online,device_568,success
user_510,5625.85,21274.199999999997,2025-06-11 15:56:42,credit,Calhoun PLC,Sheenastad,POS,device_908,success
user_510,9986.49,37806.09,2025-06-12 08:26:42,credit,Rasmussen Inc,North Amber,ATM,device_39,success
user_510,6545.51,70732.48,2025-06-12 15:42:02,debit,"Brown, Velazquez and Hernandez",West Michael,POS,device_736,success
user_510,7815.94,0.0,2025-06-12 22:22:49,debit,Perez and Sons,North Kristin,ATM,device_625,success
user_510,6719.86,21142.849999999995,2025-06-13 06:24:30,credit,"Miller, Park and Webb",West Holly,POS,device_911,success
user_510,5775.67,5775.67,2025-06-13 09:22:17,credit,Atkinson LLC,Lake Andreabury,POS,device_480,success
user_510,4355.53,4776.17,2025-06-13 10:34:16,credit,Simmons-Cherry,Grahamfurt,online,device_33,success
user_510,4657.79,30856.809999999998,2025-06-13 12:17:24,debit,Leonard PLC,East Jeffrey,ATM,device_599,fail
user_510,5323.91,38886.64,2025-06-13 12:30:07,debit,Duffy and Sons,Beverlystad,POS,device_365,success
user_510,2317.05,9579.0,2025-06-13 16:19:46,debit,"Kramer, Dickerson and Davis",Brittanymouth,POS,device_980,fail
user_510,5648.61,85561.75,2025-06-13 19:11:14,credit,Munoz LLC,Spencerland,ATM,device_112,success
user_510,7270.27,86357.85999999999,2025-06-14 00:04:18,debit,"Flores, Jenkins and Hall",South Steven,ATM,device_387,success
user_510,4509.29,0.0,2025-06-14 09:35:08,debit,Carter-Jones,North Scott,POS,device_856,success
user_510,6578.17,100183.24999999999,2025-06-14 21:04:00,credit,Nelson-Anderson,East Natasha,POS,device_543,success
user_510,4978.92,100109.30999999998,2025-06-15 06:31:28,credit,Richards-Conley,Terryton,online,device_604,success
user_510,1255.42,29601.39,2025-06-15 15:24:36,debit,"Lewis, Smith and Mathis",Rodriguezside,online,device_198,fail
user_510,9781.0,103448.29,2025-06-15 15:56:49,credit,Rivera PLC,Lisahaven,POS,device_140,success
user_510,849.44,11683.979999999996,2025-06-15 15:59:27,debit,Rogers Group,South Amanda,POS,device_260,fail
user_510,3990.65,96118.65999999999,2025-06-15 17:01:16,debit,"Allen, Pope and Kirk",Port Alexanderville,ATM,device_152,success
user_510,6047.24,73594.34,2025-06-16 05:25:13,credit,Martin-Taylor,Samanthaville,online,device_104,success
user_510,2153.2,61820.240000000005,2025-06-16 13:37:21,debit,"Kelly, Ramirez and Skinner",Lake Pamela,POS,device_686,fail
user_510,4855.38,5310.699999999996,2025-06-16 14:35:14,debit,Allen-Nguyen,Ayersstad,ATM,device_939,success
user_510,9801.49,46004.229999999996,2025-06-17 00:39:12,debit,"Krueger, Williams and Wilcox",Terrellborough,POS,device_663,success
user_510,9030.02,75416.06,2025-06-17 01:30:22,debit,"Mccormick, Leonard and Clark",Lake Marytown,online,device_589,success
user_510,4213.7,55805.719999999994,2025-06-17 01:45:41,credit,Harrison PLC,West Andreachester,POS,device_476,success
user_510,6942.93,3446.26,2025-06-17 05:59:34,debit,Barker Inc,Jessicaborough,POS,device_408,success
user_510,980.56,13445.66,2025-06-17 12:28:35,debit,Harrison and Sons,Wallaceview,online,device_69,success
user_510,1370.09,1023.5800000000002,2025-06-17 13:18:34,debit,"Smith, Brooks and Jenkins",Hickstown,online,device_867,success
user_510,4540.73,50544.95999999999,2025-06-17 14:01:14,credit,Moreno Ltd,Lake Lauren,online,device_311,success
user_510,9816.27,105934.93,2025-06-17 15:08:57,credit,"Schwartz, Garrett and Jones",West Jose,ATM,device_677,success
user_510,2740.46,112043.04999999997,2025-06-18 09:55:50,debit,Thomas-Dominguez,Stephanieport,online,device_813,success
user_510,8740.78,12533.419999999996,2025-06-18 10:19:56,debit,"Moses, Hodges and Mcdonald",Justinmouth,POS,device_106,fail
user_510,454.37,3658.98,2025-06-18 15:22:02,credit,Tran-Kirk,Jessicastad,POS,device_607,success
user_510,1720.34,76146.48,2025-06-19 04:05:33,credit,West-Mathews,Lake Heather,ATM,device_984,success
user_510,1679.35,35514.6,2025-06-19 08:59:05,debit,"Parker, Watts and Vang",Douglastown,POS,device_451,success
user_510,9006.72,73600.62999999999,2025-06-19 09:19:37,credit,"Reynolds, Crawford and King",Turnerberg,POS,device_999,success
user_510,8131.25,63973.44,2025-06-19 12:20:15,debit,"Simpson, Ramirez and Jones",Port Alexis,online,device_732,success
user_510,7535.11,28020.07,2025-06-19 12:35:38,debit,Mendoza and Sons,Wangbury,online,device_352,success
user_510,6945.62,45003.61,2025-06-19 15:32:48,debit,"Sanchez, Benson and Harris",Jenniferfurt,ATM,device_776,success
user_510,237.69,114783.50999999998,2025-06-19 17:03:05,credit,Ray and Sons,Port Michael,POS,device_815,success
user_510,3899.45,33078.04,2025-06-19 19:26:33,credit,Ferguson-Davis,New Zachary,ATM,device_990,fail
user_510,1131.95,20010.899999999994,2025-06-19 19:44:16,debit,"Carroll, Wilson and Bell",Jonesborough,POS,device_847,fail
user_510,9708.05,29178.59,2025-06-19 20:13:51,debit,Cline-Coleman,East Rebekah,POS,device_345,fail
user_510,5012.98,8459.24,2025-06-19 23:58:01,credit,Edwards-Johnson,South Crystal,online,device_492,success
user_510,7467.9,69288.14,2025-06-20 08:27:02,credit,"Duran, Leonard and Vargas",Floresville,online,device_599,reversed
user_510,3146.41,39964.240000000005,2025-06-20 17:33:44,credit,Stewart-Dawson,Boyerton,POS,device_434,fail
user_510,3204.61,3204.61,2025-06-20 17:58:19,credit,"Thomas, Hernandez and Sweeney",North Ashleyview,online,device_886,success
user_510,6493.42,74426.14,2025-06-20 19:22:15,credit,Richard LLC,Baileymouth,POS,device_391,fail
user_510,8615.62,64593.909999999996,2025-06-20 22:34:02,debit,"Bradshaw, Fowler and Weaver",Lake Kelly,online,device_922,fail
user_510,1654.59,9012.0,2025-06-21 00:14:29,debit,Ballard Ltd,Rebeccaport,ATM,device_64,success
user_510,1870.02,10397.52,2025-06-21 01:06:26,debit,Black Group,Lake Ian,online,device_93,success
user_510,9934.84,27657.43,2025-06-21 01:46:02,credit,"Morales, Stevens and Chambers",Marisafurt,ATM,device_165,success
user_510,5355.03,420.6400000000003,2025-06-21 12:35:55,debit,James and Sons,Port Nancystad,online,device_432,success
user_510,4838.9,10166.079999999996,2025-06-21 14:23:24,debit,Morgan-Larson,Sextonfort,online,device_23,success
user_510,967.41,21681.82,2025-06-21 14:27:12,credit,Ford-Marshall,Lake Michellefurt,online,device_209,success
user_510,8299.6,84446.08,2025-06-21 17:49:13,credit,Mcdonald PLC,Hillland,ATM,device_456,success
user_510,8610.22,66896.01,2025-06-21 18:59:44,credit,King-Rowland,North Heidistad,ATM,device_211,success
user_510,4724.24,38882.56999999999,2025-06-21 21:37:31,credit,Collins Group,Port Samanthashire,online,device_965,success
user_510,1914.06,87475.81,2025-06-22 09:23:47,credit,"Hendricks, York and Russo",North Davidmouth,POS,device_958,success
user_510,1393.78,5020.3,2025-06-22 10:28:55,debit,"Walton, Morgan and Roberts",North Miketon,POS,device_574,success
user_510,8432.97,30449.59999999999,2025-06-22 13:54:47,debit,Brewer-Allen,Boyleville,POS,device_160,success
user_510,9485.82,94023.99999999997,2025-06-22 18:28:04,debit,"Lewis, Gregory and Larson",New Joanne,online,device_701,success
user_510,7763.79,15648.349999999999,2025-06-23 05:58:57,debit,"Guerrero, Davis and Newton",Beckerville,online,device_904,success
user_510,6191.48,93667.29,2025-06-23 06:33:42,credit,Newman-Dixon,Lake Jefffort,POS,device_893,success
user_510,8889.06,14426.22,2025-06-23 07:15:08,credit,Martin-Brooks,North Susan,ATM,device_746,success
user_510,486.1,45294.939999999995,2025-06-23 08:34:16,credit,"Benton, Taylor and Manning",Morrisbury,online,device_630,fail
user_510,3921.39,73209.53,2025-06-23 08:53:47,credit,Nash-Johnson,New Taylor,online,device_627,success
user_510,7359.04,44210.55,2025-06-23 19:52:58,credit,Cross Group,Rochamouth,online,device_441,success
user_510,8079.31,93628.12999999999,2025-06-25 02:51:58,credit,Wells-Hughes,Elizabethmouth,ATM,device_18,success
user_510,8772.53,95130.38999999998,2025-06-25 04:09:58,credit,"Sherman, Rodriguez and Hill",North Dylan,ATM,device_89,success
user_510,3298.97,99290.65,2025-06-25 04:53:39,credit,Palmer Ltd,West Shannonhaven,POS,device_63,success
user_510,7885.22,44808.84,2025-06-25 11:40:51,credit,"Freeman, Scott and Thomas",Connerton,POS,device_890,success
user_510,1948.63,6968.93,2025-06-25 11:50:22,credit,Taylor Ltd,Martinezside,online,device_778,fail
user_510,1800.34,25857.09,2025-06-25 20:42:37,debit,Price-Drake,Armstrongberg,online,device_450,fail
user_510,7322.23,36923.619999999995,2025-06-25 20:44:30,credit,Mcdonald-Delgado,Lake Rodney,online,device_210,success
user_510,340.73,25233.59,2025-06-26 01:16:34,debit,Fisher Inc,Greeneshire,online,device_130,success
user_510,7434.54,66159.8,2025-06-26 07:30:06,debit,Morrison Group,West Glennchester,ATM,device_281,success
user_510,8935.09,37193.95,2025-06-27 00:59:39,credit,Powers LLC,Eduardoview,POS,device_636,success
user_510,8003.85,2393.67,2025-06-27 03:08:29,debit,Smith LLC,South Amanda,ATM,device_714,success
user_510,6523.56,0.0,2025-06-27 10:49:50,debit,Hendricks Ltd,Kimberlyville,POS,device_72,success
user_510,6112.2,106295.44999999998,2025-06-28 16:23:46,credit,Coleman Group,Gonzalezburgh,ATM,device_974,fail
user_510,2652.02,69548.03,2025-06-28 18:12:30,credit,"Hunt, Glenn and Horn",Tonyashire,online,device_386,success
user_510,6135.12,17819.099999999995,2025-06-28 18:54:00,credit,Santiago Inc,North Matthew,ATM,device_47,reversed
user_510,291.95,79913.14,2025-06-29 06:27:22,debit,Burns Inc,Alexisport,online,device_838,success
user_510,3726.03,93605.07999999999,2025-06-29 07:31:06,debit,"Richardson, Cruz and Rios",Port Lorifurt,POS,device_366,success
user_510,7869.1,85548.81999999999,2025-06-29 11:45:29,credit,Gaines PLC,Port Justinmouth,online,device_156,success
user_510,590.62,10169.62,2025-06-29 13:32:24,credit,Sparks LLC,Lake Matthewshire,POS,device_535,success
user_510,2557.59,95171.71999999997,2025-06-29 18:06:59,credit,Taylor-Gutierrez,Troyhaven,online,device_401,reversed
user_510,8688.91,0.0,2025-06-29 19:18:35,debit,Dunlap Ltd,Gonzalesville,ATM,device_926,success
user_510,6604.46,80205.09,2025-06-30 01:04:32,credit,Phillips Inc,Lisabury,ATM,device_744,success
user_510,2586.01,27819.6,2025-06-30 09:19:48,credit,"Burgess, Barrett and Eaton",South Christian,ATM,device_292,success
user_510,4513.58,5537.16,2025-06-30 09:19:54,credit,Mccormick-Gentry,Allenfurt,online,device_791,fail
user_510,7456.61,95991.68,2025-07-01 02:11:19,debit,"Anderson, Orozco and Miller",Jameston,POS,device_533,fail
user_510,4567.86,23412.14,2025-07-01 15:36:05,credit,"Miller, Baldwin and Maxwell",Aprilberg,POS,device_480,success
user_510,8250.37,114545.81999999998,2025-07-01 16:32:33,credit,"Harris, Nelson and Johnson",New Tinamouth,online,device_619,success
user_510,6439.19,0.0,2025-07-01 19:00:07,debit,Grimes-Carpenter,North Vincentborough,online,device_657,reversed
user_510,7012.81,18844.28,2025-07-02 09:07:16,debit,"Hubbard, Morris and Wade",New Phillipton,ATM,device_263,success
user_510,7552.97,17722.59,2025-07-02 14:28:12,credit,"White, Stone and Ford",Josephfurt,online,device_884,fail
user_510,3647.76,34158.329999999994,2025-07-02 16:27:25,debit,Cook-Scott,East Thomasbury,online,device_381,success
user_510,3697.66,10666.59,2025-07-02 19:01:43,credit,"Taylor, Tucker and Duncan",North James,ATM,device_37,success
user_510,1409.87,92614.12999999998,2025-07-02 22:34:35,debit,Bennett-Hernandez,Port Mark,POS,device_263,success
user_510,378.67,19632.229999999996,2025-07-03 00:55:53,debit,Avila-Brown,Lake Angelatown,ATM,device_110,success
user_510,8185.78,36817.83,2025-07-03 12:03:43,debit,Serrano Inc,South Carriemouth,POS,device_712,success
user_510,3082.66,10389.19,2025-07-03 16:07:00,debit,Melendez PLC,South Crystalton,online,device_625,success
user_510,8772.46,85315.93,2025-07-04 05:23:25,debit,"Webb, Barr and King",Mileschester,online,device_860,success
user_510,6297.08,51592.02,2025-07-04 05:36:06,credit,"Patrick, Horton and Beard",Raymondfort,POS,device_454,success
user_510,8989.08,0.0,2025-07-04 19:29:39,debit,French-Miller,New Andrew,online,device_421,success
user_510,3326.48,94088.38999999998,2025-07-05 04:38:19,credit,Bray-Perkins,Reedmouth,POS,device_814,success
user_510,1861.93,77277.98999999999,2025-07-05 14:10:39,credit,Young PLC,New Jimmybury,ATM,device_446,fail
user_510,8209.58,25574.32,2025-07-05 14:54:09,credit,Travis-Crawford,Port Shirley,POS,device_425,success
user_510,9089.53,14422.989999999996,2025-07-05 17:42:08,debit,Huffman and Sons,Harrisburgh,POS,device_432,success
user_510,2864.34,20683.439999999995,2025-07-05 18:04:13,credit,Barry-Hernandez,Carrilloberg,POS,device_922,success
user_510,3255.54,12267.54,2025-07-06 07:18:00,credit,Smith-Stout,East Robert,online,device_462,fail
user_510,7636.21,77679.71999999999,2025-07-06 11:57:24,debit,"Williamson, Chung and Williams",Ambertown,POS,device_469,success
user_510,2059.17,19622.65,2025-07-07 04:53:20,debit,Cole-Herring,New Heatherchester,online,device_607,success
user_510,4815.03,67547.09999999999,2025-07-07 07:42:10,credit,"Williams, Travis and Fitzgerald",East Tinabury,ATM,device_510,success
user_510,7740.83,58285.78999999999,2025-07-07 13:51:36,credit,Edwards Group,Lake Kimberly,POS,device_773,success
user_510,3112.73,36851.51,2025-07-07 13:57:15,debit,"Walker, Pham and Foster",Lake Kylemouth,ATM,device_214,fail
user_510,5944.89,72104.69,2025-07-08 03:16:41,credit,Mack-Zamora,Stephenside,online,device_904,success
user_510,4627.25,15004.979999999996,2025-07-08 03:30:13,debit,Jacobson-Wallace,Armstrongfurt,ATM,device_306,reversed
user_510,2153.62,7464.319999999996,2025-07-08 04:50:47,credit,Williams-Payne,North Aaronchester,online,device_928,success
user_510,8000.41,62732.06999999999,2025-07-08 07:40:24,debit,"Adams, Duncan and Ryan",Johnsonmouth,online,device_131,success
user_510,8603.82,97331.10999999999,2025-07-08 09:21:26,debit,Scott-Norton,South Colleen,POS,device_422,success
user_510,7305.66,20714.41,2025-07-08 10:48:06,debit,Trevino Group,New Seanland,POS,device_807,success
user_510,2190.74,28258.859999999993,2025-07-08 12:52:09,debit,Little-Goodman,South Davidhaven,ATM,device_207,success
user_511,2704.24,32450.33999999996,2025-06-09 10:54:50,debit,"Barrera, Duffy and Vazquez",Francisburgh,ATM,device_617,fail
user_511,6232.37,67547.31,2025-06-09 16:40:27,debit,Perez and Sons,West Lindaborough,ATM,device_567,fail
user_511,7300.82,45426.6,2025-06-09 16:48:08,credit,Fisher-Thompson,Grahambury,POS,device_476,success
user_511,277.14,22243.4,2025-06-09 17:04:37,debit,"Frey, Johnson and Boyer",Fostermouth,POS,device_7,success
user_511,3641.42,53089.58999999997,2025-06-10 02:29:55,credit,"Sanchez, Cowan and Thompson",Jamesfort,POS,device_543,success
user_511,696.48,42197.810000000005,2025-06-10 03:24:20,debit,"Wiley, Perkins and Bailey",Wilsonfurt,POS,device_931,success
user_511,8723.45,49448.16999999997,2025-06-10 23:54:12,debit,"Gibson, Rodriguez and Haynes",Laurenborough,ATM,device_796,success
user_511,1004.93,44168.090000000004,2025-06-11 17:14:42,debit,Parker Group,Victoriaton,online,device_420,fail
user_511,7754.73,45297.850000000006,2025-06-12 13:28:16,debit,Hopkins PLC,West Markberg,POS,device_182,fail
user_511,3774.05,18345.500000000004,2025-06-12 14:21:24,debit,Hernandez PLC,Bushfort,ATM,device_245,success
user_511,1662.99,48278.25999999997,2025-06-12 22:14:51,debit,"Walton, Harrell and Wallace",Port Davidchester,ATM,device_143,success
user_511,8108.6,48968.799999999974,2025-06-13 06:06:57,debit,Green-Boyer,Maryhaven,ATM,device_981,success
user_511,8799.14,57077.39999999997,2025-06-13 06:10:04,credit,"Brown, Barrera and Blake",New Davidport,POS,device_385,fail
user_511,2864.13,45061.94,2025-06-13 09:14:51,credit,Chen-Simmons,West Kelly,POS,device_942,success
user_511,4279.37,27788.150000000005,2025-06-13 21:44:42,debit,Thomas-Robertson,New Ronaldfurt,POS,device_893,success
user_511,9569.49,32363.189999999995,2025-06-13 22:48:23,credit,Bell-Lin,Lake Brittanystad,ATM,device_982,success
user_511,6571.71,49199.64000000001,2025-06-14 11:17:45,credit,"Harris, Cooper and Lynn",Jonathanstad,POS,device_338,success
user_511,1922.07,33876.25999999996,2025-06-14 17:43:19,debit,Chung-Wilson,Debbieview,POS,device_840,success
user_511,6243.09,40068.33,2025-06-15 11:51:53,credit,Green-Scott,Victoriastad,POS,device_32,success
user_511,135.06,62036.619999999995,2025-06-15 18:05:59,credit,"Adams, Garza and Shaw",Warrenville,POS,device_923,success
user_511,7625.98,53052.58,2025-06-15 23:09:02,credit,"Huff, Rodriguez and Garcia",Deborahmouth,online,device_229,success
user_511,5002.31,27049.0,2025-06-16 08:06:59,credit,Rodriguez-Larson,Rayton,POS,device_317,success
user_511,9724.69,49941.24999999997,2025-06-16 12:25:02,debit,Jackson Inc,Hillberg,POS,device_297,success
user_511,6110.99,29251.65000000001,2025-06-17 02:43:45,debit,Mcmillan-Armstrong,South Kevin,ATM,device_516,success
user_511,9473.7,29165.829999999998,2025-06-17 03:23:25,debit,Lee PLC,New Meganberg,POS,device_705,success
user_511,9092.59,35075.5,2025-06-17 04:45:46,debit,"Knight, Farmer and Flynn",Simmonsfurt,ATM,device_234,success
user_511,7939.98,35154.57999999996,2025-06-17 08:19:37,debit,Williams PLC,East Blakefort,POS,device_808,success
user_511,9539.49,33825.240000000005,2025-06-17 16:58:47,credit,Mcguire-Navarro,Lake Stephanieborough,online,device_513,success
user_511,3314.58,64232.729999999996,2025-06-18 06:17:08,debit,"Bowman, Buchanan and Martinez",Mcguireville,POS,device_332,fail
user_511,3436.33,36289.389999999956,2025-06-18 09:19:59,debit,Powell Inc,North Kelly,ATM,device_981,success
user_511,7929.89,70761.23999999998,2025-06-18 10:03:39,debit,Barnett-Melendez,Meredithville,ATM,device_246,success
user_511,8864.75,32067.520000000004,2025-06-19 10:47:22,debit,Barker-Whitney,South Kara,ATM,device_830,success
user_511,6372.13,22793.699999999997,2025-06-19 16:07:09,debit,Knapp-Anthony,East Angela,POS,device_458,success
user_511,2126.56,27125.090000000007,2025-06-20 03:25:59,debit,"Jackson, Evans and Campbell",Angelastad,online,device_357,success
user_511,2296.12,32123.320000000003,2025-06-20 11:14:20,debit,"Clay, Harmon and Ingram",East Robertmouth,ATM,device_460,success
user_511,6856.11,28219.39,2025-06-20 14:02:43,debit,Smith-Mosley,West Preston,POS,device_430,success
user_511,5072.58,23418.08,2025-06-20 19:02:54,credit,Greer-Hall,Morafort,POS,device_642,success
user_511,7605.49,61901.56,2025-06-20 19:30:18,credit,Ryan Ltd,Lake Diane,POS,device_610,success
user_511,864.77,46162.62,2025-06-21 00:44:47,credit,Travis-Wilson,Brettmouth,online,device_100,success
user_511,127.55,57155.04999999997,2025-06-21 08:38:27,debit,"Evans, Kelley and Copeland",New Jasonmouth,online,device_793,success
user_511,3378.84,87474.81999999998,2025-06-21 09:26:42,credit,Leon Group,Richmondside,ATM,device_326,success
user_511,8783.69,78691.12999999998,2025-06-22 00:41:23,debit,Simpson Ltd,West Teresa,online,device_780,success
user_511,1968.39,44038.00999999995,2025-06-22 10:00:00,credit,Brooks LLC,Jordanshire,online,device_889,success
user_511,2839.34,24285.750000000007,2025-06-22 15:04:27,debit,Rodriguez Inc,Martinezbury,ATM,device_479,success
user_511,3239.32,35362.64000000001,2025-06-22 17:24:40,credit,"Alexander, Mann and Morris",Dudleytown,online,device_356,success
user_511,9234.13,54296.07,2025-06-22 18:14:37,credit,Carter PLC,South Kimberly,online,device_159,success
user_511,5101.05,42713.899999999965,2025-06-22 20:11:56,debit,Clark-Ross,Cooperport,online,device_19,success
user_511,9148.02,36191.51,2025-06-23 08:42:26,credit,"Greene, Davis and Martinez",Stephenburgh,online,device_728,success
user_511,5762.59,38125.78,2025-06-23 09:25:02,credit,"Hanson, Rodriguez and Leonard",Banksburgh,online,device_990,success
